team_hint,file,sheet,metric,col,value,metric_norm,col_norm
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Set Hücumları,2025/2026.1,1758.0,set hücumları,2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Şutla biten set hücumları,2025/2026,110.0,şutla biten set hücumları,2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Şutla biten set hücumları,2025/2026.1,227.0,şutla biten set hücumları,2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,"Positional attacks with shots, %",2025/2026,0.09640000000000001,"positional attacks with shots, %",2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,"Positional attacks with shots, %",2025/2026.1,0.1291,"positional attacks with shots, %",2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Kontra Ataklar,2025/2026,295.0,kontra ataklar,2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Kontra Ataklar,2025/2026.1,329.0,kontra ataklar,2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Şutla biten kontra ataklar,2025/2026,40.0,şutla biten kontra ataklar,2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Şutla biten kontra ataklar,2025/2026.1,79.0,şutla biten kontra ataklar,2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,"Counter-attacks with shots, %",2025/2026,0.1356,"counter-attacks with shots, %",2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,"Counter-attacks with shots, %",2025/2026.1,0.2401,"counter-attacks with shots, %",2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Duran Top Hücumları,2025/2026,189.0,duran top hücumları,2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Duran Top Hücumları,2025/2026.1,283.0,duran top hücumları,2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Şutla biten hücumlar - duran toplar,2025/2026,63.0,şutla biten hücumlar - duran toplar,2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Şutla biten hücumlar - duran toplar,2025/2026.1,93.0,şutla biten hücumlar - duran toplar,2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,"Set-piece attacks with shots, %",2025/2026,0.3333,"set-piece attacks with shots, %",2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,"Set-piece attacks with shots, %",2025/2026.1,0.3286,"set-piece attacks with shots, %",2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Serbest Vuruş hücumları,2025/2026,71.0,serbest vuruş hücumları,2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Serbest Vuruş hücumları,2025/2026.1,70.0,serbest vuruş hücumları,2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Şutla biten serbest vuruşlar,2025/2026,29.0,şutla biten serbest vuruşlar,2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Şutla biten serbest vuruşlar,2025/2026.1,20.0,şutla biten serbest vuruşlar,2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,"Free-kick attacks with shots, %",2025/2026,0.4085,"free-kick attacks with shots, %",2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,"Free-kick attacks with shots, %",2025/2026.1,0.2857,"free-kick attacks with shots, %",2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Korner Hücumları,2025/2026,96.0,korner hücumları,2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Korner Hücumları,2025/2026.1,148.0,korner hücumları,2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Şutla bitirilen kornerler,2025/2026,29.0,şutla bitirilen kornerler,2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Şutla bitirilen kornerler,2025/2026.1,56.0,şutla bitirilen kornerler,2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,"Corner attacks with shots, %",2025/2026,0.3021,"corner attacks with shots, %",2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,"Corner attacks with shots, %",2025/2026.1,0.3784000000000001,"corner attacks with shots, %",2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Taç atışları,2025/2026,22.0,taç atışları,2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Taç atışları,2025/2026.1,59.0,taç atışları,2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Şutla bitirilen taç atışları,2025/2026,5.0,şutla bitirilen taç atışları,2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Şutla bitirilen taç atışları,2025/2026.1,11.0,şutla bitirilen taç atışları,2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,"Throw-in attacks with shots, %",2025/2026,0.2273,"throw-in attacks with shots, %",2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,"Throw-in attacks with shots, %",2025/2026.1,0.1864,"throw-in attacks with shots, %",2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Serbest Vuruş Şutları,2025/2026,9.0,serbest vuruş şutları,2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Serbest Vuruş Şutları,2025/2026.1,7.0,serbest vuruş şutları,2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,"Free-kick opponent's goals, %",2025/2026,0.0,"free-kick opponent's goals, %",2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,"Free-kick opponent's goals, %",2025/2026.1,0.0,"free-kick opponent's goals, %",2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Penaltı,2025/2026.1,6.0,penaltı,2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Penaltı golleri,2025/2026.1,5.0,penaltı golleri,2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,"Penaltı golleri, %",2025/2026.1,0.8333,"penaltı golleri, %",2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Goal kicks short (<15 m.),2025/2026,56.0,goal kicks short (<15 m.),2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Goal kicks short (<15 m.),2025/2026.1,63.0,goal kicks short (<15 m.),2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Goal kicks short (<15 m.) accurate,2025/2026,56.0,goal kicks short (<15 m.) accurate,2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Goal kicks short (<15 m.) accurate,2025/2026.1,63.0,goal kicks short (<15 m.) accurate,2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,"Goal kicks short (<15 m.) accurate, %",2025/2026,1.0,"goal kicks short (<15 m.) accurate, %",2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,"Goal kicks short (<15 m.) accurate, %",2025/2026.1,1.0,"goal kicks short (<15 m.) accurate, %",2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Goal kicks medium (15-40 m.),2025/2026,36.0,goal kicks medium (15-40 m.),2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Goal kicks medium (15-40 m.),2025/2026.1,37.0,goal kicks medium (15-40 m.),2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Goal kicks medium (15-40 m.) accurate,2025/2026,36.0,goal kicks medium (15-40 m.) accurate,2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Goal kicks medium (15-40 m.) accurate,2025/2026.1,37.0,goal kicks medium (15-40 m.) accurate,2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,"Goal kicks medium (15-40 m.) accurate, %",2025/2026,1.0,"goal kicks medium (15-40 m.) accurate, %",2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,"Goal kicks medium (15-40 m.) accurate, %",2025/2026.1,1.0,"goal kicks medium (15-40 m.) accurate, %",2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Goal kicks long (40+ m.),2025/2026,61.0,goal kicks long (40+ m.),2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Goal kicks long (40+ m.),2025/2026.1,47.0,goal kicks long (40+ m.),2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Goal kicks long (40+ m.) accurate,2025/2026,47.0,goal kicks long (40+ m.) accurate,2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,Goal kicks long (40+ m.) accurate,2025/2026.1,32.0,goal kicks long (40+ m.) accurate,2025/2026.1
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,"Goal kicks long (40+ m.) accurate, %",2025/2026,0.7705,"goal kicks long (40+ m.) accurate, %",2025/2026
Kayserispor,01.02.2026 - Kayserispor - Comparison.xlsx,Comparison,"Goal kicks long (40+ m.) accurate, %",2025/2026.1,0.6809000000000001,"goal kicks long (40+ m.) accurate, %",2025/2026.1
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Index,2025/2026,207.0,index,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Index,Seçildi: 19,210.0,index,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Index,Seçildi: 8,202.0,index,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Gol,2025/2026,1.9,gol,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Gol,Seçildi: 19,2.26,gol,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Gol,Seçildi: 8,1.12,gol,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Pozisyonlar,2025/2026,7.28,pozisyonlar,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Pozisyonlar,Seçildi: 19,8.16,pozisyonlar,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Pozisyonlar,Seçildi: 8,5.12,pozisyonlar,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Chances successful, %",2025/2026,0.2607,"chances successful, %",2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Chances successful, %",Seçildi: 19,0.2774,"chances successful, %",seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Chances successful, %",Seçildi: 8,0.2195,"chances successful, %",seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Faul,2025/2026,11.76,faul,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Faul,Seçildi: 19,12.05,faul,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Faul,Seçildi: 8,11.88,faul,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Sarı Kartlar,2025/2026,1.9,sarı kartlar,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Sarı Kartlar,Seçildi: 19,1.89,sarı kartlar,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Sarı Kartlar,Seçildi: 8,2.0,sarı kartlar,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Kırmızı Kartlar,2025/2026,0.1,kırmızı kartlar,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Kırmızı Kartlar,Seçildi: 19,0.11,kırmızı kartlar,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Kırmızı Kartlar,Seçildi: 8,0.12,kırmızı kartlar,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Kornerler,2025/2026,5.1,kornerler,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Kornerler,Seçildi: 19,5.26,kornerler,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Kornerler,Seçildi: 8,3.75,kornerler,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Şut,2025/2026,14.59,şut,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Şut,Seçildi: 19,15.53,şut,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Şut,Seçildi: 8,11.0,şut,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,İsabetli Şut,2025/2026,5.52,i̇sabetli şut,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,İsabetli Şut,Seçildi: 19,5.89,i̇sabetli şut,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,İsabetli Şut,Seçildi: 8,4.62,i̇sabetli şut,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Rakip sahaya girişler,2025/2026,60.34,rakip sahaya girişler,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Rakip sahaya girişler,Seçildi: 19,62.47,rakip sahaya girişler,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Rakip sahaya girişler,Seçildi: 8,53.25,rakip sahaya girişler,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Top kayıpları,2025/2026,58.07,top kayıpları,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Top kayıpları,Seçildi: 19,58.11,top kayıpları,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Top kayıpları,Seçildi: 8,58.25,top kayıpları,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Top kayıpları / kendi yarı sahasında,2025/2026,11.28,top kayıpları / kendi yarı sahasında,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Top kayıpları / kendi yarı sahasında,Seçildi: 19,11.58,top kayıpları / kendi yarı sahasında,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Top kayıpları / kendi yarı sahasında,Seçildi: 8,11.75,top kayıpları / kendi yarı sahasında,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Goal kicks,2025/2026,5.07,goal kicks,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Goal kicks,Seçildi: 19,5.37,goal kicks,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Goal kicks,Seçildi: 8,4.62,goal kicks,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Goal kicks accurate,2025/2026,4.55,goal kicks accurate,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Goal kicks accurate,Seçildi: 19,4.84,goal kicks accurate,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Goal kicks accurate,Seçildi: 8,4.12,goal kicks accurate,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Goal kicks accurate, %",2025/2026,0.898,"goal kicks accurate, %",2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Goal kicks accurate, %",Seçildi: 19,0.902,"goal kicks accurate, %",seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Goal kicks accurate, %",Seçildi: 8,0.8919,"goal kicks accurate, %",seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Paslar,2025/2026,551.41,paslar,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Paslar,Seçildi: 19,570.37,paslar,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Paslar,Seçildi: 8,506.12,paslar,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Paslar adresi bulanlar, %",2025/2026,0.8678,"paslar adresi bulanlar, %",2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Paslar adresi bulanlar, %",Seçildi: 19,0.872,"paslar adresi bulanlar, %",seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Paslar adresi bulanlar, %",Seçildi: 8,0.8587,"paslar adresi bulanlar, %",seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Kilit Pas,2025/2026,7.97,kilit pas,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Kilit Pas,Seçildi: 19,9.11,kilit pas,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Kilit Pas,Seçildi: 8,4.5,kilit pas,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Key passes accurate,2025/2026,4.41,key passes accurate,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Key passes accurate,Seçildi: 19,5.42,key passes accurate,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Key passes accurate,Seçildi: 8,2.25,key passes accurate,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Key passes accurate, %",2025/2026,0.5540999999999999,"key passes accurate, %",2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Key passes accurate, %",Seçildi: 19,0.5954,"key passes accurate, %",seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Key passes accurate, %",Seçildi: 8,0.5,"key passes accurate, %",seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Orta,2025/2026,14.28,orta,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Orta,Seçildi: 19,14.74,orta,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Orta,Seçildi: 8,11.88,orta,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"İsabetli ortalar, %",2025/2026,0.3068,"i̇sabetli ortalar, %",2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"İsabetli ortalar, %",Seçildi: 19,0.3036,"i̇sabetli ortalar, %",seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"İsabetli ortalar, %",Seçildi: 8,0.3158,"i̇sabetli ortalar, %",seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Progressive passes,2025/2026,98.72,progressive passes,2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Progressive passes,Seçildi: 19,101.63,progressive passes,seçildi: 19
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,Progressive passes,Seçildi: 8,92.62,progressive passes,seçildi: 8
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Progressive passes accurate, %",2025/2026,0.7293000000000001,"progressive passes accurate, %",2025/2026
Galatasaray,30.01.2026 - Galatasaray - Comparison.xlsx,Comparison,"Progressive passes accurate, %",Seçildi: 19,0.74,"progressive passes accurate, %",seçildi: 19
